,customer,order,total_items,discount%,weekday,hour,Food%,Fresh%,Drinks%,Home%,Beauty%,Health%,Baby%,Pets%,num_orders,labels,class
7418,7418,22290,5.4,4.7200000000000015,6,13,0.0,0.0,6.473999999999998,6.082000000000001,0.0,0.0,87.44200000000002,0.0,5.0,5,new_parents
7419,7419,22295,37.5,11.31,2,12,31.375,46.28,8.835,7.235,2.125,0.0,4.155,0.0,2.0,8,fresh_regulars
7420,7420,22297,28.83333333333333,4.226666666666667,4,13,26.165,53.42333333333333,11.079999999999998,8.111666666666666,1.0633333333333332,0.155,0.0,0.0,6.0,8,fresh_regulars
7421,7421,22303,12.0,0.0,6,17,78.8,0.0,0.0,0.0,21.2,0.0,0.0,0.0,1.0,1,grocery_regular
7422,7422,22304,41.42857142857143,8.144285714285713,2,9,15.122857142857145,20.712857142857143,24.28,11.718571428571432,6.718571428571429,0.09,21.357142857142858,0.0,7.0,1,grocery_regular
7423,7423,22311,12.0,-23.89,2,11,15.93,0.0,28.08,0.0,0.0,0.0,55.98,0.0,1.0,5,new_parents
7424,7424,22312,19.0,1.99,1,11,26.62,7.67,65.7,0.0,0.0,0.0,0.0,0.0,1.0,0,drink_lovers
7425,7425,22313,41.0,5.735,3,0,31.515,21.045,32.8,14.095,0.545,0.0,0.0,0.0,2.0,1,grocery_regular
7426,7426,22315,19.0,6.88,4,23,35.18,10.53,54.3,0.0,0.0,0.0,0.0,0.0,1.0,0,drink_lovers
7427,7427,22316,6.0,-11.49,1,20,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0,drink_lovers
7428,7428,22317,39.0,7.3842857142857135,2,9,5.591428571428572,0.0,55.82714285714286,38.58142857142857,0.0,0.0,0.0,0.0,7.0,0,drink_lovers
7429,7429,22324,32.833333333333336,3.478333333333333,2,13,18.795,10.784999999999998,51.855,0.0,1.7533333333333332,0.0,0.0,16.815,6.0,0,drink_lovers
7430,7430,22330,41.5,6.585,3,13,3.2675,82.14500000000002,6.6025,7.9849999999999985,0.0,0.0,0.0,0.0,4.0,8,fresh_regulars
7431,7431,22334,33.25,4.8875,2,17,44.11,17.835,23.3825,13.802500000000002,0.0,0.0,0.0,0.8725,4.0,1,grocery_regular
7432,7432,22338,8.0,0.935,5,17,0.0,0.0,84.1,15.9,0.0,0.0,0.0,0.0,2.0,0,drink_lovers
7433,7433,22340,17.0,7.34,7,20,0.0,0.0,17.8,39.25,42.95,0.0,0.0,0.0,1.0,6,home_decorators
7434,7434,22341,14.0,0.0,1,9,33.735,44.38,17.905,3.985,0.0,0.0,0.0,0.0,2.0,8,fresh_regulars
7435,7435,22343,30.0,0.47,1,14,25.61,2.57,26.22,6.3,2.55,0.0,27.3,9.46,1.0,1,grocery_regular
7436,7436,22344,7.0,5.41,3,23,85.71,0.0,14.29,0.0,0.0,0.0,0.0,0.0,1.0,1,grocery_regular
7437,7437,22345,56.0,7.169999999999999,3,15,65.83333333333333,0.0,8.92,20.89333333333333,4.3533333333333335,0.0,0.0,0.0,3.0,1,grocery_regular
7438,7438,22348,31.5,2.88,7,21,24.725,22.885,30.245,5.095,4.95,0.0,12.095,0.0,2.0,1,grocery_regular
7439,7439,22350,21.66666666666667,7.553333333333334,7,19,9.856666666666667,20.53,5.909999999999998,8.4,41.02333333333333,7.989999999999998,0.0,0.0,3.0,1,grocery_regular
7440,7440,22353,38.0,2.54,4,22,11.67,2.98,23.47,61.89,0.0,0.0,0.0,0.0,1.0,6,home_decorators
7441,7441,22354,37.0,0.0,2,23,20.94,4.07,74.99,0.0,0.0,0.0,0.0,0.0,1.0,0,drink_lovers
7442,7442,22355,34.0,0.935,4,13,16.205000000000002,18.44,29.21,8.42,23.02,0.0,4.705,0.0,2.0,1,grocery_regular
7443,7443,22357,31.4,5.216,1,8,0.0,0.0,45.76600000000001,0.0,0.0,0.0,54.234,0.0,5.0,0,drink_lovers
7444,7444,22362,18.5,0.6599999999999999,7,19,23.59,26.18,46.475,3.755,0.0,0.0,0.0,0.0,2.0,0,drink_lovers
7445,7445,22364,50.5,8.465,1,23,13.0625,42.2925,24.03,18.8675,1.4475,0.0,0.3,0.0,4.0,8,fresh_regulars
7446,7446,22368,28.0,3.775,2,12,21.8,7.37,37.08,18.18,10.635,4.935,0.0,0.0,2.0,1,grocery_regular
7447,7447,22370,19.5,6.01,2,12,11.025,18.86,7.11,14.095,12.06,0.0,0.0,36.845,2.0,7,pet_lovers
7448,7448,22372,9.0,0.0,3,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0,drink_lovers
7449,7449,22373,63.0,8.807500000000003,7,16,20.885,42.8375,7.995000000000001,21.5575,5.0575,1.6625,0.0,0.0,4.0,8,fresh_regulars
7450,7450,22377,41.125,12.505,4,12,26.775,37.32250000000001,13.72,13.517499999999998,7.575,1.09,0.0,0.0,8.0,4,royals
7451,7451,22385,44.83333333333334,16.775,6,13,26.57166666666667,56.88333333333333,11.93,3.3866666666666667,1.2283333333333333,0.0,0.0,0.0,6.0,8,fresh_regulars
7452,7452,22391,23.33333333333333,7.393333333333333,1,13,29.8,19.866666666666664,42.42333333333333,7.916666666666668,0.0,0.0,0.0,0.0,3.0,1,grocery_regular
7453,7453,22394,7.0,1.4,4,18,86.05,0.0,13.95,0.0,0.0,0.0,0.0,0.0,1.0,1,grocery_regular
7454,7454,22395,18.428571428571427,9.475714285714286,7,10,5.052857142857143,0.0,82.4914285714286,10.444285714285714,0.0,2.01,0.0,0.0,7.0,0,drink_lovers
7455,7455,22402,44.0,2.58,7,22,23.85,49.87,9.15,1.5,15.63,0.0,0.0,0.0,1.0,8,fresh_regulars
7456,7456,22403,65.0,6.91,5,13,0.62,0.0,11.78,83.26,4.34,0.0,0.0,0.0,1.0,6,home_decorators
7457,7457,22404,30.0,39.7,7,22,14.79,70.58,14.64,0.0,0.0,0.0,0.0,0.0,1.0,8,fresh_regulars
7458,7458,22405,23.0,24.31,3,13,10.78,14.46,0.0,7.12,8.25,0.0,59.39,0.0,1.0,5,new_parents
7459,7459,22406,61.0,100.0,1,22,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,grocery_shoppers
7460,7460,22407,41.5,4.7799999999999985,4,18,32.15,20.295,21.77,25.78,0.0,0.0,0.0,0.0,2.0,1,grocery_regular
7461,7461,22409,27.0,4.116666666666667,7,15,17.967777777777773,23.948888888888888,45.55777777777778,7.307777777777778,4.705555555555555,0.51,0.0,0.0,9.0,4,royals
7462,7462,22418,21.5,4.383333333333334,2,19,35.99999999999999,0.0,36.231666666666676,11.873333333333335,0.7233333333333333,15.173333333333336,0.0,0.0,6.0,1,grocery_regular
7463,7463,22424,2.0,0.0,2,21,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0,drink_lovers
7464,7464,22425,32.8,8.682,4,12,7.87,46.102,14.824000000000002,27.761999999999997,3.444,0.0,0.0,0.0,5.0,8,fresh_regulars
7465,7465,22430,26.25,13.560000000000002,1,0,18.495,9.94,59.9825,4.7175,5.0775,0.0,0.0,1.7875,4.0,0,drink_lovers
7466,7466,22434,38.333333333333336,1.7616666666666667,1,23,33.73833333333334,27.09166666666667,18.015,5.3,6.286666666666666,0.0,4.543333333333334,5.023333333333333,6.0,8,fresh_regulars
7467,7467,22440,22.0,6.06,2,23,11.5,6.47,19.35,7.97,23.28,0.0,31.43,0.0,1.0,1,grocery_regular
7468,7468,22441,8.0,25.0,1,17,1.79,0.0,26.77,71.44,0.0,0.0,0.0,0.0,1.0,6,home_decorators
7469,7469,22442,18.0,18.01,1,0,27.67,66.34,0.0,5.99,0.0,0.0,0.0,0.0,1.0,8,fresh_regulars
7470,7470,22443,20.5,7.564999999999999,6,12,72.45,0.0,27.55,0.0,0.0,0.0,0.0,0.0,2.0,1,grocery_regular
7471,7471,22445,68.0,4.1933333333333325,3,22,30.71333333333333,10.96,29.91333333333333,11.97,12.036666666666667,0.21666666666666667,4.196666666666666,0.0,3.0,1,grocery_regular
7472,7472,22448,44.5,6.845,3,20,24.275,37.425,17.105,15.255,5.935,0.0,0.0,0.0,2.0,8,fresh_regulars
7473,7473,22450,36.5,-1.93,2,18,63.165000000000006,0.0,36.835,0.0,0.0,0.0,0.0,0.0,2.0,1,grocery_regular
7474,7474,22452,31.0,8.51,4,1,53.81,0.0,43.96,2.23,0.0,0.0,0.0,0.0,1.0,1,grocery_regular
7475,7475,22453,31.0,1.43,1,14,12.445,21.41,5.785,3.55,2.32,0.0,54.49,0.0,2.0,5,new_parents
7476,7476,22455,49.0,1.49,1,11,13.31,65.6,5.95,0.0,15.13,0.0,0.0,0.0,1.0,8,fresh_regulars
7477,7477,22456,50.25,6.527499999999999,5,11,6.4750000000000005,13.114999999999998,31.7575,9.665,0.0,2.0425,11.0525,25.8925,4.0,1,grocery_regular
7478,7478,22460,29.0,4.1,7,23,23.73,17.41,24.04,34.83,0.0,0.0,0.0,0.0,1.0,1,grocery_regular
7479,7479,22461,62.375,1.87875,3,11,27.495,43.82375,12.73875,10.20625,1.64375,2.7062500000000003,0.36,1.025,8.0,8,fresh_regulars
7480,7480,22469,36.0,6.366250000000001,1,10,27.323125,19.234374999999996,27.654375,11.516875,3.33375,1.671875,0.0875,9.178125,16.0,4,royals
7481,7481,22485,43.0,4.2,1,11,38.795,0.0,31.655,29.54,0.0,0.0,0.0,0.0,2.0,1,grocery_regular
7482,7482,22487,27.4,2.9960000000000004,1,13,22.561999999999998,42.97000000000001,4.7120000000000015,18.128,9.956,1.002,0.6719999999999999,0.0,5.0,8,fresh_regulars
7483,7483,22492,42.90909090909091,3.7172727272727273,2,7,29.85818181818182,43.09636363636364,13.111818181818185,4.259090909090909,3.4663636363636368,0.06000000000000001,5.5227272727272725,0.6254545454545454,11.0,4,royals
7484,7484,22503,26.0,0.79,3,16,84.45,0.0,15.55,0.0,0.0,0.0,0.0,0.0,1.0,1,grocery_regular
7485,7485,22504,55.33333333333334,2.216666666666667,5,7,27.63666666666667,38.73333333333333,6.489999999999998,0.0,4.79,4.286666666666666,18.07,0.0,3.0,8,fresh_regulars
7486,7486,22507,57.83333333333334,1.6583333333333332,4,19,18.626666666666672,59.26666666666667,13.13,4.6466666666666665,2.026666666666667,1.95,0.3533333333333333,0.0,6.0,8,fresh_regulars
7487,7487,22513,24.0,0.89,7,13,22.0,23.35,0.0,16.62,38.03,0.0,0.0,0.0,1.0,1,grocery_regular
7488,7488,22514,38.8,4.5,1,13,29.984,30.022,13.29,17.288000000000004,7.827999999999999,1.586,0.0,0.0,5.0,8,fresh_regulars
7489,7489,22519,20.33333333333333,4.493333333333333,6,21,15.18,1.23,58.48,22.16666666666667,2.9433333333333334,0.0,0.0,0.0,3.0,0,drink_lovers
7490,7490,22522,7.0,13.575,5,9,0.0,0.0,0.0,14.775,17.53,0.0,67.695,0.0,2.0,5,new_parents
7491,7491,22524,25.0,1.64,7,21,19.29,0.0,37.6,28.06,5.51,0.0,9.54,0.0,1.0,1,grocery_regular
7492,7492,22525,33.0,6.96,3,0,47.79,13.655,27.58,10.975,0.0,0.0,0.0,0.0,2.0,1,grocery_regular
7493,7493,22527,31.2,0.98,1,10,11.4,61.878,10.668,11.760000000000002,4.292,0.0,0.0,0.0,5.0,8,fresh_regulars
7494,7494,22532,22.33333333333333,10.853333333333332,7,11,17.946666666666665,31.70333333333333,25.88666666666667,18.056666666666672,0.0,6.406666666666666,0.0,0.0,3.0,8,fresh_regulars
7495,7495,22535,27.0,0.35,1,15,22.38,15.7,15.54,14.04,5.76,0.0,26.57,0.0,1.0,1,grocery_regular
7496,7496,22536,59.33333333333334,2.5966666666666662,2,18,67.53000000000002,0.0,22.20666666666667,7.183333333333335,3.08,0.0,0.0,0.0,3.0,1,grocery_regular
7497,7497,22539,59.89473684210525,1.340526315789474,1,15,15.830526315789474,16.077894736842108,44.31368421052633,19.131052631578946,0.7410526315789473,0.6347368421052629,3.2689473684210526,0.0,19.0,4,royals
7498,7498,22558,31.0,2.22,3,22,70.28999999999999,0.0,29.71,0.0,0.0,0.0,0.0,0.0,2.0,1,grocery_regular
7499,7499,22560,1.0,0.0,7,12,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,3,beauty_concious
7500,7500,22561,31.63636363636364,1.9245454545454548,1,10,23.528181818181814,32.02727272727273,37.36545454545455,5.619090909090909,1.461818181818182,0.0,0.0,0.0,11.0,4,royals
7501,7501,22572,30.33333333333333,4.626666666666667,1,13,7.363333333333332,75.39666666666666,4.886666666666667,10.48,1.87,0.0,0.0,0.0,3.0,8,fresh_regulars
7502,7502,22575,49.0,12.839999999999998,7,21,23.41,39.0,23.906666666666666,3.5333333333333337,9.843333333333334,0.0,0.3033333333333333,0.0,3.0,8,fresh_regulars
7503,7503,22578,30.0,5.55,5,13,33.87,19.08,45.08,0.0,1.97,0.0,0.0,0.0,1.0,1,grocery_regular
7504,7504,22579,40.857142857142854,2.084285714285714,4,11,46.01714285714286,0.0,36.705714285714286,5.542857142857144,3.7714285714285714,0.0,1.1885714285714286,6.778571428571429,7.0,1,grocery_regular
7505,7505,22586,27.0,7.846666666666668,5,1,30.69,33.936666666666675,19.10333333333333,3.6,12.673333333333332,0.0,0.0,0.0,3.0,8,fresh_regulars
7506,7506,22589,40.142857142857146,5.448571428571428,7,15,26.00142857142857,9.78,30.717142857142854,9.571428571428571,4.035714285714286,0.7657142857142858,19.12857142857143,0.0,7.0,1,grocery_regular
7507,7507,22596,26.5,8.49,6,19,34.785000000000004,16.735,37.26,4.475,6.145,0.605,0.0,0.0,2.0,1,grocery_regular
7508,7508,22598,90.0,0.0,3,16,86.48,7.03,5.41,1.08,0.0,0.0,0.0,0.0,1.0,1,grocery_regular
7509,7509,22599,60.66666666666666,12.966666666666667,4,18,19.05,25.84,30.14333333333333,11.776666666666666,6.626666666666666,0.0,0.0,6.57,3.0,8,fresh_regulars
7510,7510,22602,7.0,6.28,6,21,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8,fresh_regulars
7511,7511,22603,24.75,2.2675,4,12,36.505,13.8125,42.69,6.0475,0.945,0.0,0.0,0.0,4.0,1,grocery_regular
7512,7512,22607,40.0,4.24,5,10,24.57,0.0,55.56,12.64,7.23,0.0,0.0,0.0,1.0,0,drink_lovers
7513,7513,22608,40.714285714285715,4.228571428571429,4,12,7.722857142857142,64.27571428571427,16.471428571428568,7.594285714285713,2.7085714285714286,1.2285714285714284,0.0,0.0,7.0,8,fresh_regulars
7514,7514,22615,22.0,1.62,4,7,17.425,0.0,82.575,0.0,0.0,0.0,0.0,0.0,2.0,0,drink_lovers
7515,7515,22617,30.0,4.82,7,10,42.395,30.57,15.510000000000002,3.56,7.9700000000000015,0.0,0.0,0.0,2.0,8,fresh_regulars
7516,7516,22619,85.76923076923076,6.073846153846153,2,23,22.426923076923075,57.74769230769231,6.770769230769232,5.561538461538461,4.9,2.491538461538461,0.09923076923076923,0.0,13.0,4,royals
7517,7517,22632,32.0,16.74,7,22,5.95,0.0,27.49,6.64,5.9,6.38,47.64,0.0,1.0,5,new_parents
7518,7518,22633,30.875,5.467500000000001,1,19,25.31125,32.30625,18.14875,8.03375,4.4125,2.58375,9.20375,0.0,8.0,4,royals
7519,7519,22641,41.2,4.2139999999999995,1,12,53.943999999999996,30.814,6.8679999999999986,4.94,3.4339999999999997,0.0,0.0,0.0,5.0,8,fresh_regulars
7520,7520,22646,40.0,0.91,1,20,39.9,0.0,15.16,18.73,9.17,0.0,0.0,17.04,1.0,1,grocery_regular
7521,7521,22647,56.875,7.8025,1,23,34.38625,23.32375,20.1225,13.07125,8.885,0.0,0.2125,0.0,8.0,4,royals
7522,7522,22655,47.5,10.775000000000002,2,1,19.76,32.00749999999999,24.355000000000004,19.8,0.0,0.0,4.0775,0.0,4.0,8,fresh_regulars
7523,7523,22659,38.0,2.7877777777777784,4,16,28.91,0.0,23.05,13.49888888888889,1.2433333333333332,3.1955555555555555,22.48,7.62,9.0,4,royals
7524,7524,22668,47.75,2.3725,2,11,19.0825,51.465,8.754999999999999,12.8775,3.29,0.0,4.5325000000000015,0.0,4.0,8,fresh_regulars
7525,7525,22672,44.33333333333334,1.45,2,18,47.15666666666666,0.0,43.79666666666666,7.460000000000001,1.586666666666667,0.0,0.0,0.0,3.0,1,grocery_regular
7526,7526,22675,37.77777777777778,2.0288888888888885,3,0,13.777777777777779,56.624444444444435,17.21666666666667,6.244444444444443,2.523333333333333,0.0,0.0,3.6122222222222216,9.0,4,royals
7527,7527,22684,36.0,4.83,4,18,14.45,44.72,28.79,12.04,0.0,0.0,0.0,0.0,1.0,8,fresh_regulars
7528,7528,22685,34.0,4.0600000000000005,2,20,49.63,21.005000000000006,14.47,14.9,0.0,0.0,0.0,0.0,2.0,1,grocery_regular
7529,7529,22687,44.0,28.71,1,11,28.39,0.0,17.43,54.17,0.0,0.0,0.0,0.0,1.0,6,home_decorators
7530,7530,22688,42.0,8.41,7,1,18.57,0.0,46.865,11.89,16.64,3.8,2.235,0.0,2.0,1,grocery_regular
7531,7531,22690,1.0,9.64,1,8,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,3,beauty_concious
7532,7532,22691,16.0,6.52,5,20,10.5,70.13,11.78,7.6,0.0,0.0,0.0,0.0,1.0,8,fresh_regulars
7533,7533,22692,12.0,6.68,7,18,0.0,0.0,6.02,6.89,0.0,0.0,87.09,0.0,2.0,5,new_parents
7534,7534,22694,46.75,6.03,1,9,31.4125,30.37,23.5575,9.0975,3.53,2.03,0.0,0.0,4.0,8,fresh_regulars
7535,7535,22698,23.0,8.21,5,18,19.82,0.0,40.45,39.73,0.0,0.0,0.0,0.0,1.0,6,home_decorators
7536,7536,22699,21.0,1.46,7,21,3.49,29.95,37.88,28.68,0.0,0.0,0.0,0.0,1.0,8,fresh_regulars
7537,7537,22700,13.0,40.32,3,10,21.78,0.0,49.39,0.0,28.83,0.0,0.0,0.0,1.0,0,drink_lovers
7538,7538,22701,11.0,1.17,7,12,29.62,0.0,6.58,0.0,63.8,0.0,0.0,0.0,1.0,3,beauty_concious
7539,7539,22702,33.0,3.6,4,15,28.06,22.97,21.81,11.79,0.0,0.0,15.38,0.0,1.0,1,grocery_regular
7540,7540,22703,30.0,31.8,3,12,33.85,24.67,41.48,0.0,0.0,0.0,0.0,0.0,1.0,1,grocery_regular
7541,7541,22704,21.0,-8.305,7,20,0.0,0.0,56.325,43.675,0.0,0.0,0.0,0.0,2.0,0,drink_lovers
7542,7542,22706,34.166666666666664,8.818333333333333,7,16,76.83,0.0,23.17,0.0,0.0,0.0,0.0,0.0,6.0,1,grocery_regular
7543,7543,22712,3.5,1.155,2,12,0.0,0.0,4.6,0.0,0.0,0.0,95.4,0.0,2.0,5,new_parents
7544,7544,22714,28.0,0.19666666666666666,7,22,12.590000000000002,19.36,17.319999999999997,24.53,19.91,4.546666666666667,1.7433333333333334,0.0,3.0,1,grocery_regular
7545,7545,22717,30.33333333333333,25.63,6,19,22.49666666666667,23.35333333333333,9.876666666666667,15.796666666666667,28.47,0.0,0.0,0.0,3.0,1,grocery_regular
7546,7546,22720,23.0,11.65,1,13,8.475,0.0,5.06,36.53,0.0,13.705,36.23,0.0,2.0,6,home_decorators
7547,7547,22722,22.5,7.74,1,18,57.15000000000001,0.0,9.505,0.0,5.165,4.74,1.555,21.885,2.0,1,grocery_regular
7548,7548,22724,16.0,0.7,2,17,4.71,35.27,21.36,1.07,0.0,0.0,37.59,0.0,1.0,8,fresh_regulars
7549,7549,22725,24.66666666666667,5.373333333333332,1,17,0.0,0.0,32.236666666666665,38.46666666666667,0.0,0.0,0.0,29.29333333333333,3.0,6,home_decorators
7550,7550,22728,4.25,4.5825,1,22,0.0,0.0,0.0,2.6025,0.0,0.0,97.3975,0.0,4.0,5,new_parents
7551,7551,22732,52.0,19.23,3,8,0.0,0.0,1.81,0.0,0.0,0.0,98.19,0.0,1.0,5,new_parents
7552,7552,22733,29.0,8.175,7,20,43.43,0.0,29.565,19.3,3.265,0.0,4.435,0.0,2.0,1,grocery_regular
7553,7553,22735,6.470588235294117,6.045294117647059,7,19,24.87588235294118,64.07352941176471,4.438235294117646,4.301176470588237,2.3105882352941176,0.0,0.0,0.0,17.0,4,royals
7554,7554,22752,32.0,100.0,3,22,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2,grocery_shoppers
7555,7555,22754,47.5,9.6875,7,19,11.565,41.3,16.67,11.555,0.8675,0.0,0.0,18.047500000000007,4.0,8,fresh_regulars
7556,7556,22758,35.0,17.32,3,9,8.855,10.68,11.225,29.565,39.675,0.0,0.0,0.0,2.0,6,home_decorators
7557,7557,22760,20.0,11.39,3,19,4.2,2.1,62.62,31.08,0.0,0.0,0.0,0.0,1.0,0,drink_lovers
7558,7558,22761,11.0,17.47,2,0,10.66,4.47,8.59,65.09,11.18,0.0,0.0,0.0,1.0,6,home_decorators
7559,7559,22762,43.5,5.495,7,21,11.365,44.23,35.445,0.0,8.965,0.0,0.0,0.0,2.0,8,fresh_regulars
7560,7560,22764,28.714285714285715,1.09,1,22,47.894285714285715,6.921428571428571,39.51857142857143,3.738571428571429,0.5471428571428572,1.38,0.0,0.0,7.0,1,grocery_regular
7561,7561,22771,65.0,0.46,6,10,28.92,39.86,29.34,1.88,0.0,0.0,0.0,0.0,1.0,8,fresh_regulars
7562,7562,22772,34.2,2.442,1,13,27.656,44.198,19.416,3.122,5.606,0.0,0.0,0.0,5.0,8,fresh_regulars
7563,7563,22777,2.0,0.0,4,14,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,5,new_parents
7564,7564,22778,9.5,14.655,7,10,15.13,0.0,4.95,0.0,10.315,0.0,69.605,0.0,2.0,5,new_parents
7565,7565,22780,35.0,4.07,4,18,15.31,21.66,43.92,19.11,0.0,0.0,0.0,0.0,1.0,1,grocery_regular
7566,7566,22781,29.0,3.453333333333333,2,22,33.48333333333333,3.648333333333333,47.97,9.678333333333333,5.223333333333334,0.0,0.0,0.0,6.0,1,grocery_regular
7567,7567,22787,37.66666666666666,3.2744444444444443,7,19,19.1,26.86333333333333,24.28666666666666,16.32222222222222,0.6044444444444445,2.1711111111111108,10.651111111111113,0.0,9.0,4,royals
7568,7568,22796,34.0,0.28,2,12,13.86,76.48,5.56,0.0,4.09,0.0,0.0,0.0,1.0,8,fresh_regulars
7569,7569,22797,19.0,11.96,3,0,27.835,0.0,38.345,33.82,0.0,0.0,0.0,0.0,2.0,1,grocery_regular
7570,7570,22799,75.0,3.39,4,15,32.41,14.8,14.95,35.93,1.91,0.0,0.0,0.0,1.0,1,grocery_regular
7571,7571,22800,26.5,4.7,4,12,38.535,0.0,57.795,3.67,0.0,0.0,0.0,0.0,2.0,0,drink_lovers
7572,7572,22802,39.0,4.4,1,13,21.535,24.585,29.105,18.475,6.3,0.0,0.0,0.0,2.0,1,grocery_regular
7573,7573,22804,28.0,9.68,7,13,33.48,0.0,25.65,17.51,0.0,0.0,23.37,0.0,1.0,1,grocery_regular
7574,7574,22805,31.0,4.35,1,21,28.06833333333334,25.42166666666667,16.974999999999998,9.45,11.486666666666665,1.83,6.77,0.0,6.0,1,grocery_regular
7575,7575,22811,48.5,3.39,1,11,57.16,4.065,31.865,6.915,0.0,0.0,0.0,0.0,2.0,1,grocery_regular
7576,7576,22813,28.4,25.618,7,19,21.98,14.198,34.58,22.134000000000004,7.108,0.0,0.0,0.0,5.0,1,grocery_regular
7577,7577,22818,11.0,6.26,5,13,0.0,0.0,73.54,17.71,8.75,0.0,0.0,0.0,1.0,0,drink_lovers
7578,7578,22819,24.615384615384613,3.739230769230769,2,18,12.894615384615385,26.994615384615386,58.22,0.0,1.8915384615384616,0.0,0.0,0.0,13.0,4,royals
7579,7579,22832,32.714285714285715,17.099999999999998,4,13,34.91428571428571,38.392857142857146,12.634285714285712,10.948571428571427,2.9971428571428573,0.11571428571428573,0.0,0.0,7.0,8,fresh_regulars
7580,7580,22839,30.5,3.015,1,17,8.18,0.0,49.505,11.72,2.51,10.68,0.0,17.395,2.0,0,drink_lovers
7581,7581,22841,55.5,23.090000000000003,4,1,27.64,18.009999999999994,35.825,17.825000000000006,0.48,0.0,0.215,0.0,2.0,1,grocery_regular
7582,7582,22843,70.0,15.8,1,20,51.64,0.0,9.25,27.32,11.8,0.0,0.0,0.0,1.0,1,grocery_regular
7583,7583,22844,38.0,6.16,1,20,53.4175,0.0,27.0475,11.2975,8.24,0.0,0.0,0.0,4.0,1,grocery_regular
7584,7584,22848,44.0,0.77,2,20,33.9,47.18,10.44,5.6,2.87,0.0,0.0,0.0,1.0,8,fresh_regulars
7585,7585,22849,21.5,2.415,2,0,19.425,5.05,43.515,20.795,11.22,0.0,0.0,0.0,2.0,0,drink_lovers
7586,7586,22851,5.0,5.48,6,14,49.49,0.0,0.0,0.0,0.0,0.0,50.51,0.0,1.0,5,new_parents
7587,7587,22852,38.63636363636363,2.8409090909090904,6,0,21.003636363636367,61.67636363636364,4.93,2.3963636363636365,3.692727272727272,0.3545454545454545,0.0,5.946363636363636,11.0,4,royals
7588,7588,22863,2.0,0.0,5,11,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,5,new_parents
7589,7589,22864,40.75,2.3275,7,19,34.03,54.955,8.205,0.44,2.375,0.0,0.0,0.0,4.0,8,fresh_regulars
7590,7590,22868,29.0,24.73,1,17,4.13,0.0,17.06,53.23,0.0,0.0,25.58,0.0,1.0,6,home_decorators
7591,7591,22869,29.0,5.716666666666666,7,18,23.02333333333333,18.28,11.226666666666668,29.766666666666666,10.93,6.7700000000000005,0.0,0.0,3.0,1,grocery_regular
7592,7592,22872,23.0,13.555,3,20,3.235,0.0,96.765,0.0,0.0,0.0,0.0,0.0,2.0,0,drink_lovers
7593,7593,22874,4.0,0.0,5,11,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0,drink_lovers
7594,7594,22875,16.333333333333332,4.493333333333333,3,19,6.343333333333334,9.07,34.36,9.406666666666666,3.703333333333333,0.0,37.11,0.0,3.0,0,drink_lovers
7595,7595,22878,88.0,3.27,3,16,30.0,47.29,10.54,12.17,0.0,0.0,0.0,0.0,1.0,8,fresh_regulars
7596,7596,22879,20.0,2.69,7,16,5.65,0.0,63.26,31.09,0.0,0.0,0.0,0.0,2.0,0,drink_lovers
7597,7597,22881,2.0,0.0,2,16,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,5,new_parents
7598,7598,22882,4.0,25.01,2,20,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,5,new_parents
7599,7599,22883,50.0,3.85,1,0,30.26,44.73,20.22,0.0,4.79,0.0,0.0,0.0,1.0,8,fresh_regulars
7600,7600,22884,17.0,0.0,4,10,0.0,24.75,0.0,0.0,0.0,75.25,0.0,0.0,1.0,9,health_concious
7601,7601,22885,22.0,10.27,7,22,17.99,0.0,27.46,54.55,0.0,0.0,0.0,0.0,1.0,6,home_decorators
7602,7602,22886,58.66666666666666,4.670000000000001,4,13,22.396666666666665,51.99,11.32,3.613333333333333,6.246666666666667,1.17,3.266666666666667,0.0,3.0,8,fresh_regulars
7603,7603,22889,18.0,21.06,1,14,5.25,0.0,12.28,3.18,15.99,0.0,63.3,0.0,1.0,5,new_parents
7604,7604,22890,32.6,2.585,5,12,15.765,4.356,47.62900000000001,30.729,1.521,0.0,0.0,0.0,10.0,4,royals
7605,7605,22900,7.0,25.02,7,15,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,2.0,5,new_parents
7606,7606,22902,30.277777777777782,1.7688888888888892,4,9,9.665,16.031111111111112,67.48777777777778,3.8672222222222232,0.9872222222222222,0.4666666666666667,1.1133333333333333,0.3816666666666666,18.0,4,royals
